run,epoch,train_loss,train_mae,val_loss,val_mae,lr
tinyPixelVit_version_5_train_6799,16,0.3149,0.6624,0.2896,0.6277,0.0001
tinyPixelVit_version_5_train_6799,17,0.3133,0.6602,0.2906,0.628,0.0001
tinyPixelVit_version_5_train_6799,18,0.3113,0.6572,0.2869,0.6264,0.0001
tinyPixelVit_version_5_train_6799,19,0.3093,0.6546,0.2862,0.6237,0.0001
tinyPixelVit_version_5_train_6799,20,0.3083,0.6536,0.2852,0.6232,0.0001
tinyPixelVit_version_5_train_6799,21,0.3065,0.6509,0.2856,0.623,0.0001
tinyPixelVit_version_5_train_6799,22,0.3047,0.6484,0.2828,0.6189,0.0001
tinyPixelVit_version_5_train_6799,23,0.3027,0.646,0.284,0.6192,0.0001
tinyPixelVit_version_5_train_6799,24,0.3024,0.646,0.282,0.6181,0.0001
tinyPixelVit_version_5_train_6799,25,0.3009,0.6436,0.2853,0.6205,0.0001
tinyPixelVit_version_5_train_6799,26,0.2994,0.6417,0.2871,0.6217,0.0001
tinyPixelVit_version_5_train_6799,27,0.2983,0.6406,0.2906,0.6269,0.0001
tinyPixelVit_version_5_train_6799,28,0.2972,0.6386,0.2874,0.6223,0.0001
tinyPixelVit_version_5_train_6799,29,0.2963,0.6373,0.2815,0.6172,0.0001
tinyPixelVit_version_5_train_6799,30,0.2955,0.6364,0.2805,0.6148,0.0001
tinyPixelVit_version_5_train_6799,31,0.2946,0.6353,0.2837,0.6142,0.0001
tinyPixelVit_version_5_train_6799,32,0.2932,0.6338,0.278,0.6095,0.0001
tinyPixelVit_version_5_train_6799,33,0.2925,0.6324,0.2779,0.6127,0.0001
tinyPixelVit_version_5_train_6799,34,0.2911,0.6312,0.2817,0.6122,0.0001
tinyPixelVit_version_5_train_6799,35,0.2906,0.63,0.2756,0.6086,0.0001
tinyPixelVit_version_5_train_6799,36,0.2898,0.6284,0.2824,0.6135,0.0001
tinyPixelVit_version_5_train_6799,37,0.2892,0.6281,0.276,0.6082,0.0001
tinyPixelVit_version_5_train_6799,38,0.2883,0.6271,0.2787,0.612,0.0001
tinyPixelVit_version_5_train_6799,39,0.2878,0.6262,0.28,0.6134,0.0001
tinyPixelVit_version_5_train_6799,40,0.2867,0.6246,0.2796,0.6094,0.0001
tinyPixelVit_version_5_train_6799,41,0.2858,0.6232,0.2734,0.6041,0.0001
tinyPixelVit_version_5_train_6799,42,0.2848,0.6221,0.2756,0.6082,0.0001
tinyPixelVit_version_5_train_6799,43,0.2851,0.6225,0.2725,0.6026,0.0001
tinyPixelVit_version_5_train_6799,44,0.2834,0.6201,0.2713,0.6036,0.0001
tinyPixelVit_version_5_train_6799,45,0.283,0.62,0.2739,0.6061,0.0001
tinyPixelVit_version_5_train_6799,46,0.2828,0.6196,0.2731,0.6041,0.0001
tinyPixelVit_version_5_train_6799,47,0.2816,0.6182,0.2709,0.6009,0.0001
tinyPixelVit_version_5_train_6799,48,0.2814,0.6172,0.2739,0.6072,0.0001
tinyPixelVit_version_5_train_6799,49,0.2804,0.6158,0.2711,0.6008,0.0001
tinyPixelVit_version_5_train_6799,50,0.2791,0.6143,0.2729,0.6032,0.0001
tinyPixelVit_version_5_train_6799,51,0.279,0.6143,0.2739,0.6042,0.0001
tinyPixelVit_version_5_train_6799,52,0.2789,0.6138,0.2782,0.61,0.0001
tinyPixelVit_version_5_train_6799,53,0.2777,0.6126,0.2697,0.601,0.0001
tinyPixelVit_version_5_train_6799,54,0.2764,0.6107,0.2699,0.6012,0.0001
tinyPixelVit_version_5_train_6799,55,0.2762,0.6103,0.271,0.6006,0.0001
tinyPixelVit_version_5_train_6799,56,0.2763,0.6106,0.2728,0.6015,0.0001
tinyPixelVit_version_5_train_6799,57,0.2752,0.609,0.271,0.6002,0.0001
tinyPixelVit_version_5_train_6799,58,0.2747,0.6083,0.2704,0.6024,0.0001
tinyPixelVit_version_5_train_6799,59,0.274,0.6075,0.2681,0.5986,0.0001
tinyPixelVit_version_5_train_6799,60,0.2737,0.6069,0.2695,0.6025,0.0001
tinyPixelVit_version_5_train_6799,61,0.2733,0.6066,0.269,0.5958,0.0001
tinyPixelVit_version_5_train_6799,62,0.2731,0.6066,0.2683,0.5978,0.0001
tinyPixelVit_version_5_train_6799,63,0.2725,0.6053,0.2722,0.6023,0.0001
tinyPixelVit_version_5_train_6799,64,0.272,0.6046,0.2726,0.6004,0.0001
tinyPixelVit_version_5_train_6799,65,0.2713,0.6039,0.2647,0.5907,0.0001
tinyPixelVit_version_5_train_6799,66,0.2707,0.603,0.2657,0.5919,0.0001
tinyPixelVit_version_5_train_6799,67,0.2704,0.6028,0.2696,0.5978,0.0001
tinyPixelVit_version_5_train_6799,68,0.2703,0.6024,0.2666,0.5926,0.0001
tinyPixelVit_version_5_train_6799,69,0.2694,0.6012,0.2649,0.5927,0.0001
tinyPixelVit_version_5_train_6799,70,0.2689,0.6006,0.2699,0.6005,0.0001
tinyPixelVit_version_5_train_6799,71,0.2684,0.6,0.2709,0.5995,5e-05
tinyPixelVit_version_5_train_6799,72,0.2659,0.5962,0.2638,0.589,5e-05
tinyPixelVit_version_5_train_6799,73,0.2647,0.5947,0.264,0.5905,5e-05
tinyPixelVit_version_5_train_6799,74,0.2646,0.5945,0.2605,0.5859,5e-05
tinyPixelVit_version_5_train_6799,75,0.2644,0.5942,0.2679,0.5948,5e-05
tinyPixelVit_version_5_train_6799,76,0.264,0.5938,0.2597,0.5847,5e-05
tinyPixelVit_version_5_train_6799,77,0.2633,0.5928,0.2633,0.5886,5e-05
tinyPixelVit_version_5_train_6799,78,0.2639,0.5934,0.263,0.5885,5e-05
tinyPixelVit_version_5_train_6799,79,0.2634,0.5929,0.26,0.5866,5e-05
tinyPixelVit_version_5_train_6799,80,0.2629,0.5922,0.2597,0.5858,5e-05
tinyPixelVit_version_5_train_6799,81,0.2625,0.592,0.2637,0.5875,5e-05
tinyPixelVit_version_5_train_6799,82,0.2621,0.5914,0.2582,0.5829,5e-05
tinyPixelVit_version_5_train_6799,83,0.2624,0.5915,0.2605,0.586,5e-05
tinyPixelVit_version_5_train_6799,84,0.2618,0.5903,0.2597,0.5848,5e-05
tinyPixelVit_version_5_train_6799,85,0.262,0.591,0.2611,0.5866,5e-05
tinyPixelVit_version_5_train_6799,86,0.2619,0.5911,0.2599,0.5846,5e-05
tinyPixelVit_version_5_train_6799,87,0.2616,0.5902,0.2581,0.5825,5e-05
tinyPixelVit_version_5_train_6799,88,0.2614,0.5899,0.2598,0.5844,5e-05
tinyPixelVit_version_5_train_6799,89,0.2605,0.589,0.2641,0.59,5e-05
tinyPixelVit_version_5_train_6799,90,0.2608,0.589,0.2576,0.5812,5e-05
tinyPixelVit_version_5_train_6799,91,0.2608,0.5892,0.2623,0.5878,5e-05
tinyPixelVit_version_5_train_6799,92,0.2601,0.5886,0.2591,0.5824,5e-05
tinyPixelVit_version_5_train_6799,93,0.2599,0.5881,0.2596,0.5852,5e-05
tinyPixelVit_version_5_train_6799,94,0.26,0.588,0.2639,0.5889,5e-05
tinyPixelVit_version_5_train_6799,95,0.2594,0.5871,0.2653,0.5913,5e-05
tinyPixelVit_version_5_train_6799,96,0.2592,0.5869,0.2563,0.5816,5e-05
tinyPixelVit_version_5_train_6799,97,0.2596,0.5878,0.2592,0.583,5e-05
tinyPixelVit_version_5_train_6799,98,0.2593,0.5873,0.2574,0.5815,5e-05
tinyPixelVit_version_5_train_6799,99,0.2589,0.5867,0.2604,0.5835,5e-05
tinyPixelVit_version_5_train_6799,100,0.2586,0.5864,0.2593,0.5855,5e-05
tinyPixelVit_version_6_train_6886,1,0.4578,0.8338,0.3823,0.7407,0.0001
tinyPixelVit_version_6_train_6886,2,0.3924,0.76,0.3656,0.7196,0.0001
tinyPixelVit_version_6_train_6886,3,0.3792,0.7436,0.3397,0.692,0.0001
tinyPixelVit_version_6_train_6886,4,0.3656,0.7271,0.34,0.6908,0.0001
tinyPixelVit_version_6_train_6886,5,0.3567,0.7161,0.3332,0.6811,0.0001
tinyPixelVit_version_6_train_6886,6,0.3506,0.7083,0.3244,0.6704,0.0001
tinyPixelVit_version_6_train_6886,7,0.3439,0.6999,0.3196,0.6627,0.0001
tinyPixelVit_version_6_train_6886,8,0.3404,0.6951,0.313,0.6551,0.0001
tinyPixelVit_version_6_train_6886,9,0.3366,0.6899,0.3094,0.6535,0.0001
tinyPixelVit_version_6_train_6886,10,0.3343,0.687,0.3086,0.6549,0.0001
tinyPixelVit_version_6_train_6886,11,0.3302,0.6818,0.302,0.6424,0.0001
tinyPixelVit_version_6_train_6886,12,0.329,0.6801,0.305,0.6476,0.0001
tinyPixelVit_version_6_train_6886,13,0.3268,0.6777,0.2989,0.6407,0.0001
tinyPixelVit_version_6_train_6886,14,0.3234,0.6729,0.2984,0.6365,0.0001
tinyPixelVit_version_6_train_6886,15,0.3208,0.6699,0.2975,0.633,0.0001
tinyPixelVit_version_6_train_6886,16,0.319,0.6676,0.2931,0.6312,0.0001
tinyPixelVit_version_6_train_6886,17,0.3166,0.6645,0.2909,0.629,0.0001
tinyPixelVit_version_6_train_6886,18,0.3137,0.6608,0.2913,0.632,0.0001
tinyPixelVit_version_6_train_6886,19,0.3125,0.659,0.2884,0.6233,0.0001
tinyPixelVit_version_6_train_6886,20,0.3103,0.6561,0.2885,0.6234,0.0001
tinyPixelVit_version_6_train_6886,21,0.3087,0.6541,0.2914,0.6255,0.0001
tinyPixelVit_version_6_train_6886,22,0.3065,0.6513,0.288,0.627,0.0001
tinyPixelVit_version_6_train_6886,23,0.3058,0.65,0.2851,0.6227,0.0001
tinyPixelVit_version_6_train_6886,24,0.3039,0.6477,0.289,0.6254,0.0001
tinyPixelVit_version_6_train_6886,25,0.3025,0.6455,0.2826,0.6184,0.0001
tinyPixelVit_version_6_train_6886,26,0.3011,0.644,0.2822,0.6182,0.0001
tinyPixelVit_version_6_train_6886,27,0.3003,0.6428,0.2813,0.6167,0.0001
tinyPixelVit_version_6_train_6886,28,0.2986,0.6408,0.286,0.6216,0.0001
tinyPixelVit_version_6_train_6886,29,0.2977,0.6393,0.2862,0.6213,0.0001
tinyPixelVit_version_6_train_6886,30,0.2963,0.6372,0.2928,0.6275,0.0001
tinyPixelVit_version_6_train_6886,31,0.2961,0.6371,0.2781,0.6137,0.0001
tinyPixelVit_version_6_train_6886,32,0.2947,0.6353,0.2785,0.6134,0.0001
tinyPixelVit_version_6_train_6886,33,0.2935,0.6331,0.2818,0.6143,0.0001
tinyPixelVit_version_6_train_6886,34,0.2933,0.6337,0.278,0.6134,0.0001
tinyPixelVit_version_6_train_6886,35,0.2913,0.6306,0.2788,0.6129,0.0001
tinyPixelVit_version_6_train_6886,36,0.2913,0.6306,0.2748,0.6077,0.0001
tinyPixelVit_version_6_train_6886,37,0.2909,0.6299,0.275,0.6082,0.0001
tinyPixelVit_version_6_train_6886,38,0.2892,0.628,0.2742,0.6081,0.0001
tinyPixelVit_version_6_train_6886,39,0.2885,0.6266,0.2743,0.6057,0.0001
tinyPixelVit_version_6_train_6886,40,0.288,0.6259,0.2764,0.612,0.0001
tinyPixelVit_version_6_train_6886,41,0.2877,0.6257,0.2716,0.6024,0.0001
tinyPixelVit_version_6_train_6886,42,0.2857,0.6231,0.273,0.6042,0.0001
tinyPixelVit_version_6_train_6886,43,0.286,0.6235,0.2722,0.604,0.0001
tinyPixelVit_version_6_train_6886,44,0.2845,0.6215,0.2726,0.6012,0.0001
tinyPixelVit_version_6_train_6886,45,0.2845,0.6215,0.2723,0.6031,0.0001
tinyPixelVit_version_6_train_6886,46,0.2835,0.62,0.2708,0.6004,0.0001
tinyPixelVit_version_6_train_6886,47,0.2834,0.6198,0.2723,0.6025,0.0001
tinyPixelVit_version_6_train_6886,48,0.282,0.6181,0.2703,0.601,0.0001
tinyPixelVit_version_6_train_6886,49,0.2816,0.6174,0.2707,0.6013,0.0001
tinyPixelVit_version_6_train_6886,50,0.2812,0.6172,0.2707,0.6004,0.0001
tinyPixelVit_version_6_train_6886,51,0.2805,0.616,0.2759,0.6064,0.0001
tinyPixelVit_version_6_train_6886,52,0.2799,0.6156,0.2701,0.5998,0.0001
tinyPixelVit_version_6_train_6886,53,0.2793,0.6141,0.2706,0.5994,0.0001
tinyPixelVit_version_6_train_6886,54,0.2784,0.6131,0.2724,0.6015,0.0001
tinyPixelVit_version_6_train_6886,55,0.2781,0.6127,0.2667,0.5964,0.0001
tinyPixelVit_version_6_train_6886,56,0.277,0.6112,0.2684,0.6011,0.0001
tinyPixelVit_version_6_train_6886,57,0.277,0.6116,0.2676,0.5964,0.0001
tinyPixelVit_version_6_train_6886,58,0.2764,0.6104,0.2775,0.6049,0.0001
tinyPixelVit_version_6_train_6886,59,0.2763,0.6105,0.2748,0.6064,0.0001
tinyPixelVit_version_6_train_6886,60,0.2754,0.6095,0.2662,0.594,0.0001
tinyPixelVit_version_6_train_6886,61,0.275,0.6084,0.2675,0.595,0.0001
tinyPixelVit_version_6_train_6886,62,0.2746,0.608,0.2653,0.5926,0.0001
tinyPixelVit_version_6_train_6886,63,0.2742,0.6075,0.2669,0.5946,0.0001
tinyPixelVit_version_6_train_6886,64,0.2744,0.6078,0.2689,0.6012,0.0001
tinyPixelVit_version_6_train_6886,65,0.2729,0.6057,0.2719,0.6002,0.0001
tinyPixelVit_version_6_train_6886,66,0.2728,0.6056,0.27,0.5991,0.0001
tinyPixelVit_version_6_train_6886,67,0.2724,0.605,0.2634,0.5927,0.0001
tinyPixelVit_version_6_train_6886,68,0.2715,0.6039,0.267,0.5936,0.0001
tinyPixelVit_version_6_train_6886,69,0.2715,0.6036,0.2632,0.5901,0.0001
tinyPixelVit_version_6_train_6886,70,0.2712,0.6035,0.2648,0.5933,0.0001
tinyPixelVit_version_6_train_6886,71,0.2708,0.6028,0.2694,0.5992,0.0001
tinyPixelVit_version_6_train_6886,72,0.2703,0.602,0.2645,0.594,0.0001
tinyPixelVit_version_6_train_6886,73,0.2705,0.6024,0.2633,0.5913,0.0001
tinyPixelVit_version_6_train_6886,74,0.2699,0.602,0.2655,0.594,0.0001
tinyPixelVit_version_6_train_6886,75,0.2692,0.601,0.2652,0.5914,5e-05
tinyPixelVit_version_6_train_6886,76,0.2664,0.5972,0.2651,0.5917,5e-05
tinyPixelVit_version_6_train_6886,77,0.2664,0.5971,0.2652,0.5903,5e-05
tinyPixelVit_version_6_train_6886,78,0.2653,0.5954,0.2632,0.5895,5e-05
tinyPixelVit_version_6_train_6886,79,0.2652,0.5953,0.2622,0.5883,5e-05
tinyPixelVit_version_6_train_6886,80,0.2654,0.5956,0.2617,0.5878,5e-05
tinyPixelVit_version_6_train_6886,81,0.2645,0.5942,0.2632,0.5902,5e-05
tinyPixelVit_version_6_train_6886,82,0.2642,0.5939,0.2627,0.59,5e-05
tinyPixelVit_version_6_train_6886,83,0.264,0.5937,0.2613,0.587,5e-05
tinyPixelVit_version_6_train_6886,84,0.264,0.5936,0.2621,0.5866,5e-05
tinyPixelVit_version_6_train_6886,85,0.2636,0.5931,0.2591,0.5848,5e-05
tinyPixelVit_version_6_train_6886,86,0.2635,0.5932,0.2607,0.5859,5e-05
tinyPixelVit_version_6_train_6886,87,0.263,0.5921,0.2606,0.5866,5e-05
tinyPixelVit_version_6_train_6886,88,0.2627,0.5918,0.2651,0.5912,5e-05
tinyPixelVit_version_6_train_6886,89,0.2625,0.5918,0.2586,0.5846,5e-05
tinyPixelVit_version_6_train_6886,90,0.2628,0.5921,0.2662,0.5925,5e-05
tinyPixelVit_version_6_train_6886,91,0.2626,0.5916,0.2636,0.5883,5e-05
tinyPixelVit_version_6_train_6886,92,0.2624,0.5912,0.2607,0.5863,5e-05
tinyPixelVit_version_6_train_6886,93,0.2629,0.5922,0.2598,0.5833,5e-05
tinyPixelVit_version_6_train_6886,94,0.2619,0.5906,0.2635,0.5905,5e-05
tinyPixelVit_version_6_train_6886,95,0.2621,0.5908,0.2603,0.5868,2.5e-05
tinyPixelVit_version_6_train_6886,96,0.2608,0.589,0.2604,0.5856,2.5e-05
tinyPixelVit_version_6_train_6886,97,0.2597,0.5875,0.2589,0.5825,2.5e-05
tinyPixelVit_version_6_train_6886,98,0.2602,0.5879,0.259,0.5837,2.5e-05
tinyPixelVit_version_6_train_6886,99,0.2602,0.5883,0.26,0.5844,2.5e-05
tinyPixelVit_version_6_train_6886,100,0.2605,0.5885,0.2584,0.5831,2.5e-05
tinyUnet_version_1_train_5700,1,4234.6176,41.4814,3482.3124,35.8962,
tinyUnet_version_1_train_5700,2,3706.6327,37.4011,3924.0759,40.905,
tinyUnet_version_1_train_5700,3,3637.5425,36.8025,3359.8583,34.5093,
tinyUnet_version_1_train_5700,4,3549.9198,36.0006,3321.1374,34.7456,
tinyUnet_version_1_train_5700,5,3514.8323,35.6824,3306.0662,33.7499,
tinyUnet_version_1_train_5700,6,3486.5611,35.476,3310.5741,33.1998,
tinyUnet_version_1_train_5700,7,3462.4927,35.2673,3287.4314,34.2748,
tinyUnet_version_1_train_5700,8,3426.8897,34.9656,3257.6614,33.868,
tinyUnet_version_1_train_5700,9,3403.3799,34.8496,3239.6216,34.1181,
tinyUnet_version_1_train_5700,10,3369.4504,34.5972,3244.4126,33.8623,
tinyUnet_version_1_train_5700,11,3338.4056,34.3344,3209.4042,33.4387,
tinyUnet_version_1_train_5700,12,3359.7395,34.6047,3218.6752,34.4584,
tinyUnet_version_1_train_5700,13,3314.6232,34.2823,3179.9646,34.1143,
tinyUnet_version_1_train_5700,14,3294.9016,34.1305,3169.6762,33.3382,
tinyUnet_version_1_train_5700,15,3273.1071,34.0087,3164.4331,34.0182,
tinyUnet_version_1_train_5700,16,3259.5567,33.8927,3184.5223,33.8836,
tinyUnet_version_1_train_5700,17,3251.5649,33.8182,3137.4716,33.7286,
tinyUnet_version_1_train_5700,18,3243.5044,33.804,3134.4989,33.4076,
tinyUnet_version_1_train_5700,19,3254.9892,33.8862,3137.7289,33.2377,
tinyUnet_version_1_train_5700,20,3233.103,33.7419,3131.4749,33.671,
tinyUnet_version_1_train_5700,21,3222.0267,33.6562,3114.0862,33.3138,
tinyUnet_version_1_train_5700,22,3211.3114,33.5915,3109.8927,32.6418,
tinyUnet_version_1_train_5700,23,3204.8569,33.5671,3106.7689,32.5974,
tinyUnet_version_1_train_5700,24,3208.1328,33.5554,3097.9133,32.8738,
tinyUnet_version_1_train_5700,25,3208.5538,33.6016,3101.6356,33.4464,
tinyUnet_version_1_train_5700,26,3198.6506,33.5261,3087.9298,33.2699,
tinyUnet_version_1_train_5700,27,3183.4972,33.4178,3087.8333,32.9413,
tinyUnet_version_1_train_5700,28,3180.8625,33.4102,3095.698,32.2184,
tinyUnet_version_1_train_5700,29,3177.9291,33.3853,3101.6749,34.2842,
tinyUnet_version_1_train_5700,30,3169.8036,33.3231,3084.4305,32.8857,
tinyUnet_version_1_train_5700,31,3169.9626,33.3475,3071.8954,33.2819,
tinyUnet_version_1_train_5700,32,3163.7656,33.3177,3133.7635,32.6724,
tinyUnet_version_1_train_5700,33,3151.3967,33.2342,3075.518,32.8398,
tinyUnet_version_1_train_5700,34,3165.6082,33.3187,3060.926,33.1245,
tinyUnet_version_1_train_5700,35,3157.356,33.2573,3070.6791,32.8441,
tinyUnet_version_1_train_5700,36,3156.4173,33.2409,3052.8046,33.1402,
tinyUnet_version_1_train_5700,37,3143.246,33.1556,3056.7014,32.8156,
tinyUnet_version_1_train_5700,38,3138.2549,33.1366,3049.0892,33.0601,
tinyUnet_version_1_train_5700,39,3135.484,33.114,3065.5447,31.9695,
tinyUnet_version_1_train_5700,40,3127.5658,33.0941,3052.6771,32.4797,
tinyUnet_version_1_train_5700,41,3134.2619,33.1181,3046.6001,32.4121,
tinyUnet_version_1_train_5700,42,3118.1654,33.0236,3045.8025,32.9535,
tinyUnet_version_1_train_5700,43,3123.9525,33.0406,3036.3519,32.3397,
tinyUnet_version_1_train_5700,44,3111.4047,32.9751,3040.1735,33.1195,
tinyUnet_version_1_train_5700,45,3116.8753,33.0314,3036.6652,32.8753,
tinyUnet_version_1_train_5700,46,3113.6988,32.9918,3035.9903,32.6013,
tinyUnet_version_1_train_5700,47,3102.2214,32.9245,3028.4878,32.4541,
tinyUnet_version_1_train_5700,48,3112.0097,32.9892,3027.9299,32.6254,
tinyUnet_version_1_train_5700,49,3101.8169,32.9254,3037.9397,33.6265,
tinyUnet_version_1_train_5700,50,3102.9179,32.9188,3022.8334,32.7594,
tinyUnet_version_1_train_5700,51,3096.4339,32.913,3028.6546,32.8076,
tinyUnet_version_1_train_5700,52,3087.0709,32.8413,3021.1284,32.4014,
tinyUnet_version_1_train_5700,53,3081.3395,32.8502,3018.3598,32.4228,
tinyUnet_version_1_train_5700,54,3080.7627,32.8527,3030.0626,32.8969,
tinyUnet_version_1_train_5700,55,3079.4572,32.8038,3014.2439,32.7833,
tinyUnet_version_1_train_5700,56,3073.3372,32.7845,3020.5658,32.353,
tinyUnet_version_1_train_5700,57,3072.6954,32.7909,3029.3699,32.0341,
tinyUnet_version_1_train_5700,58,3066.6477,32.7473,3038.3298,32.7924,
tinyUnet_version_1_train_5700,59,3061.2264,32.6965,3033.3364,33.1452,
tinyUnet_version_1_train_5700,60,3063.8826,32.7171,3010.8157,32.9216,
tinyUnet_version_1_train_5860,1,4128.0735,40.7765,3789.1948,39.649,
tinyUnet_version_1_train_5860,2,3663.7248,37.1622,4341.4759,46.6615,
tinyUnet_version_1_train_5860,3,3579.3755,36.4784,3457.7076,34.8691,
tinyUnet_version_1_train_5860,4,3539.4639,36.0967,4004.3236,42.5854,
tinyUnet_version_1_train_5860,5,3452.9626,35.3399,3424.1189,33.7186,
tinyUnet_version_1_train_5860,6,3389.8065,34.8064,3401.7869,34.9799,
tinyUnet_version_1_train_5860,7,3450.1586,35.3396,3380.4425,33.6357,
tinyUnet_version_1_train_5860,8,3375.3531,34.7256,3375.085,33.5458,
tinyUnet_version_1_train_5860,9,3332.7158,34.3706,3352.7674,33.3648,
tinyUnet_version_1_train_5860,10,3361.153,34.6328,3368.4791,33.6232,
tinyUnet_version_1_train_5860,11,3319.5385,34.2769,3341.2264,32.9522,
tinyUnet_version_1_train_5860,12,3298.2643,34.143,3311.4349,33.512,
tinyUnet_version_1_train_5860,13,3274.4126,33.9577,3304.7768,33.5638,
tinyUnet_version_1_train_5860,14,3272.0805,33.9959,3298.4432,33.9517,
tinyUnet_version_1_train_5860,15,3258.685,33.8917,3291.697,33.1603,
tinyUnet_version_1_train_5860,16,3251.6814,33.8569,3280.1255,33.6696,
tinyUnet_version_1_train_5860,17,3224.0584,33.6815,3276.5877,32.6968,
tinyUnet_version_1_train_5860,18,3223.6214,33.6795,3265.3117,33.2343,
tinyUnet_version_1_train_5860,19,3207.863,33.5773,3302.0401,32.9188,
tinyUnet_version_1_train_5860,20,3203.7829,33.556,3251.8251,32.8936,
tinyUnet_version_1_train_5860,21,3198.2957,33.5424,3234.3302,33.1507,
tinyUnet_version_1_train_5860,22,3188.6289,33.4634,3254.4315,33.1525,
tinyUnet_version_1_train_5860,23,3181.7974,33.4627,3247.0818,33.2914,
tinyUnet_version_1_train_5860,24,3178.3448,33.452,3223.3018,33.203,
tinyUnet_version_1_train_5860,25,3159.5555,33.3204,3217.598,33.3223,
tinyUnet_version_1_train_5860,26,3153.5258,33.2791,3209.8142,32.8705,
tinyUnet_version_1_train_5860,27,3161.0036,33.3476,3204.8346,32.6146,
tinyUnet_version_1_train_5860,28,3146.3513,33.2513,3203.9079,33.6681,
tinyUnet_version_1_train_5860,29,3134.0404,33.166,3197.7256,33.036,
tinyUnet_version_1_train_5860,30,3130.7349,33.1567,3193.8043,33.0577,
tinyUnet_version_1_train_5860,31,3131.287,33.158,3196.2114,32.6586,
tinyUnet_version_1_train_5860,32,3118.8738,33.0749,3184.1984,33.0688,
tinyUnet_version_1_train_5860,33,3114.9319,33.054,3177.8117,33.0848,
tinyUnet_version_1_train_5860,34,3114.4366,33.0503,3174.465,32.3941,
tinyUnet_version_1_train_5860,35,3112.4539,33.0519,3182.1338,32.922,
tinyUnet_version_1_train_5860,36,3089.9219,32.8929,3175.2917,33.2848,
tinyUnet_version_1_train_5860,37,3090.6196,32.9086,3177.9544,33.4049,
tinyUnet_version_1_train_5860,38,3089.6122,32.9102,3167.779,32.5737,
tinyUnet_version_1_train_5860,39,3092.1359,32.9289,3168.4579,32.4775,
tinyUnet_version_1_train_5860,40,3089.1892,32.9314,3163.0272,33.3724,
tinyUnet_version_1_train_5860,41,3086.053,32.8995,3152.6969,32.8478,
tinyUnet_version_1_train_5860,42,3088.7997,32.9266,3153.8688,32.7526,
tinyUnet_version_1_train_5860,43,3071.4779,32.7905,3152.4158,32.7531,
tinyUnet_version_1_train_5860,44,3066.0945,32.7569,3157.1138,32.017,
tinyUnet_version_1_train_5860,45,3058.752,32.7116,3156.2926,31.8864,
tinyUnet_version_1_train_5860,46,3067.1686,32.7892,3146.0807,32.2337,
tinyUnet_version_1_train_5860,47,3054.353,32.7132,3157.7878,32.171,
tinyUnet_version_1_train_5860,48,3050.109,32.6775,3225.3087,34.7075,
tinyUnet_version_1_train_5860,49,3071.0217,32.8362,3164.7149,32.4103,
tinyUnet_version_1_train_5860,50,3058.9266,32.7365,3167.4947,32.9882,
tinyUnet_version_1_train_5860,51,3047.4581,32.657,3150.3952,32.1388,
tinyUnet_version_1_train_5860,52,3044.0625,32.6586,3135.4504,32.47,
tinyUnet_version_1_train_5860,53,3036.3968,32.6062,3144.9246,32.8962,
tinyUnet_version_1_train_5860,54,3040.5898,32.6002,3130.7221,32.7231,
tinyUnet_version_1_train_5860,55,3031.4438,32.5743,3148.1451,33.6717,
tinyUnet_version_1_train_5860,56,3024.9447,32.5212,3137.6968,33.1219,
tinyUnet_version_1_train_5860,57,3030.4638,32.5457,3125.2343,32.5389,
tinyUnet_version_1_train_5860,58,3021.3169,32.5207,3125.822,32.4825,
tinyUnet_version_1_train_5860,59,3016.3989,32.4785,3123.9886,32.8049,
tinyUnet_version_1_train_5860,60,3011.6084,32.4615,3137.5067,31.936,
tinyUnet_version_2_train_5701,1,3848.6608,37.7472,3528.2421,35.6198,
tinyUnet_version_2_train_5701,2,3497.9773,35.5059,3485.9917,34.8715,
tinyUnet_version_2_train_5701,3,3454.8346,35.2061,3435.9306,35.2615,
tinyUnet_version_2_train_5701,4,3421.0045,34.9946,3397.7022,34.6512,
tinyUnet_version_2_train_5701,5,3392.1442,34.8334,3421.573,33.4273,
tinyUnet_version_2_train_5701,6,3372.6591,34.6921,3353.2966,34.2813,
tinyUnet_version_2_train_5701,7,3350.6832,34.58,3335.0201,33.7579,
tinyUnet_version_2_train_5701,8,3333.263,34.4689,3408.2659,33.5134,
tinyUnet_version_2_train_5701,9,3318.8951,34.3954,3318.4988,33.9522,
tinyUnet_version_2_train_5701,10,3300.4999,34.2665,3294.0149,34.3234,
tinyUnet_version_2_train_5701,11,3277.6096,34.1493,3270.9292,34.096,
tinyUnet_version_2_train_5701,12,3257.9066,34.0309,3261.3745,33.1555,
tinyUnet_version_2_train_5701,13,3240.0652,33.924,3270.1893,34.7568,
tinyUnet_version_2_train_5701,14,3221.5767,33.818,3236.3925,32.9793,
tinyUnet_version_2_train_5701,15,3210.3869,33.7135,3258.6397,32.6306,
tinyUnet_version_2_train_5701,16,3200.1283,33.645,3212.1541,33.6394,
tinyUnet_version_2_train_5701,17,3186.3108,33.5529,3203.0174,33.5012,
tinyUnet_version_2_train_5701,18,3176.4927,33.4874,3207.9734,34.1746,
